labels,FeatDv3Cls
wafer_251,"tensor([-5.203465,-1.677656,-0.776335,4.861568,1.714965,3.532992,3.231295,6.213746,-8.458879,-5.585042,-4.131596,6.817852,-14.929500,-3.973524,1.867931,3.376773,0.193407,1.343294,-0.961910,6.373069,-3.905467,4.275221,-1.830143,-3.289277,4.348445,-4.140870,-0.789746,14.164816,-7.196365,2.929403,-0.488750,-2.591120,-8.609287,-6.927260,-8.789720,5.319060,6.567797,-8.038851,-16.615156,2.483573,6.895351,2.532120,-4.766446,-6.320144,0.815074,-2.230877,-7.242889,6.026540])"
wafer_252,"tensor([-0.506414,-2.762810,-2.533589,0.761869,1.810481,-0.896502,-5.736116,-7.889596,9.362754,2.062327,-1.364481,-4.162920,2.993071,2.362060,1.096044,3.471335,2.135386,0.594438,0.903911,-3.635447,-1.905485,7.509439,-0.946808,-0.414989,0.436990,-1.459246,-7.156747,1.971072,1.829005,-7.453585,-2.576050,-7.637931,-4.139718,1.954124,2.553190,-8.313017,4.528734,2.290468,2.692213,2.593442,1.676913,-1.408694,6.131960,-3.443757,8.480365,-1.257366,0.574559,-7.661571])"
wafer_253,"tensor([4.149011,-4.013470,-5.342089,5.956351,6.259966,-1.813937,-0.354708,-12.039805,16.370962,5.517770,-5.557985,-0.145432,3.866937,3.968695,-6.917595,2.736273,-0.546326,-6.660202,-3.474032,-1.292026,-2.145900,8.614001,-5.724228,-2.474943,6.773288,-2.568732,-14.310621,-2.742527,2.470947,-5.594917,1.285855,-7.063232,2.589170,9.130599,6.297888,-4.581418,-5.643245,7.563234,8.616532,2.687522,-4.839782,3.117012,10.742976,3.325840,8.531228,-6.051551,0.451128,-10.462533])"
wafer_254,"tensor([8.177897,-1.025074,-8.639274,5.926772,9.192219,0.027407,2.807353,-11.748058,17.777260,9.402782,-5.910781,1.683023,2.079328,2.927132,-4.894923,5.383922,1.348891,-3.621439,-0.058826,-0.378737,-0.957657,12.025659,-6.563705,-6.125022,5.915828,-5.165130,-14.647505,2.509910,2.753188,-7.199959,-1.058445,-6.319890,1.445346,7.788198,7.748503,-5.273261,-5.876624,4.581850,2.994991,7.934698,0.970592,1.969592,11.306044,4.274456,11.011653,-7.068690,-5.664561,-9.801235])"
wafer_255,"tensor([-10.125490,-7.548222,1.141289,1.420720,-2.392203,-3.164443,-11.359591,1.133927,-7.856115,-8.809038,-3.400371,-1.458066,-11.360989,2.106246,4.299520,-6.576401,2.961804,-3.602056,-7.555200,0.950766,-1.976826,-0.083348,4.471389,-3.178010,5.909989,8.936032,2.473293,-0.142151,-4.814638,7.149744,0.428784,-8.314877,-7.475350,-2.947019,-5.870240,4.036007,3.295763,-7.123777,-8.221108,-6.470195,1.316798,-0.763500,-2.298606,-10.584877,-0.654843,4.177113,5.073809,5.834864])"
wafer_256,"tensor([10.237882,9.983982,2.299995,-7.813262,-4.952243,0.322327,2.926394,-3.628874,4.223237,5.895736,3.584464,-5.675634,11.250372,-0.305665,1.546258,-1.394693,-0.965672,4.527749,3.932115,-1.976399,4.106300,-4.203533,0.938259,-1.790478,-5.013062,7.467215,10.380408,-11.483963,3.097634,1.435085,1.694128,11.162017,9.167726,3.718625,6.884578,0.460897,-12.243206,1.678657,8.170456,-4.914598,-1.091464,-3.065461,-1.023309,2.791762,-2.064948,5.466417,7.170004,5.123273])"
wafer_257,"tensor([10.119666,11.657363,0.480750,-7.032769,-3.927260,1.175626,4.522099,-3.403910,5.087584,5.430533,1.953578,-5.093481,7.943214,0.838303,1.457418,-2.368117,-0.794388,3.767550,3.453631,0.329251,4.712585,-3.420025,-1.119896,-3.770714,-2.279181,4.867418,9.963261,-7.135448,0.762245,0.984807,0.528131,10.684327,6.070395,3.188390,6.319558,3.816962,-12.860775,-1.454743,2.755451,-3.907540,1.407962,-2.229553,-1.323849,0.819863,-1.842281,6.807335,5.125964,8.248358])"
wafer_258,"tensor([-14.039804,-7.666566,3.724593,2.880143,-1.326936,-5.712279,-14.582753,6.379801,-7.695156,-10.565625,-2.766371,-0.827079,-10.193712,1.414347,4.230041,-10.749218,2.209457,-6.335809,-9.628555,-0.816874,1.456357,-1.870973,6.913831,0.544910,5.771935,5.925569,1.168664,-3.639413,-3.460286,8.795224,1.360477,-10.086209,-6.343357,-5.284028,-6.434876,4.459273,4.902211,-4.185982,-5.703735,-7.298014,-1.078025,-2.055659,-1.527247,-8.142838,-2.014308,3.118739,6.897416,3.746801])"
wafer_259,"tensor([1.075974,-2.211161,2.955904,1.687795,2.137022,-1.995633,-6.994327,-9.374262,9.274331,1.430660,-1.939233,-4.790893,3.875454,-0.120108,3.550264,4.681463,1.986763,0.388280,1.998119,-2.408299,0.076855,11.510576,0.336329,0.738001,0.898551,1.330457,-7.841226,-1.376285,2.188545,-6.130352,1.078781,-9.232993,-1.369202,0.363060,3.596433,-10.160179,4.848263,1.859027,2.086450,-0.669087,-0.255091,-0.067887,8.688587,-4.479979,9.209549,-3.645400,0.754839,-8.108605])"
wafer_260,"tensor([9.897406,9.185528,1.724653,-7.350548,-5.587527,0.662504,4.850481,-3.532477,3.711245,5.237491,3.551642,-4.931530,12.240642,1.790088,-0.211546,-1.512529,-1.840483,2.802889,3.008514,-1.466226,3.500258,-6.881784,-0.037912,-1.283925,-5.145360,7.416105,9.102881,-11.421047,2.625740,0.950867,1.881575,12.806073,9.598826,5.492699,8.532339,2.067367,-12.151668,2.479051,9.515521,-4.447451,-2.856760,-1.162282,-1.543310,4.062433,-3.603502,5.879601,6.028661,5.387817])"
wafer_261,"tensor([-7.823724,1.153792,2.223185,6.271641,1.228705,3.546622,4.744938,12.962718,-11.226620,-7.764348,-3.927665,6.129517,-13.337428,-6.831640,1.097684,1.516812,-1.902790,1.088098,-1.765620,5.940999,0.640834,0.537103,-0.326585,0.177071,5.708576,-6.674802,0.352992,9.155803,-7.696473,6.356151,1.656860,-0.883223,-6.369403,-10.358320,-9.477474,6.549028,6.837023,-5.615624,-12.369658,2.134137,3.700085,0.864651,-4.271234,-6.105677,-2.236658,-2.009290,-7.458110,6.092197])"
wafer_262,"tensor([10.045691,5.937708,-1.242920,-4.369729,-2.542012,-0.099304,5.704197,-2.368517,1.734684,4.810846,2.031228,-2.357820,9.255326,1.926299,-0.563588,-2.252909,0.713800,-0.232894,1.868460,-0.142963,4.263010,-6.470418,0.665302,-3.330840,-2.854043,7.119170,7.410619,-9.803133,2.286016,4.154123,1.923807,10.963466,8.298274,6.252739,10.608176,5.225192,-12.379441,0.577827,7.667698,-0.883399,-1.383205,-0.557578,0.506280,5.451741,-3.920907,3.850684,0.733322,6.174269])"
wafer_263,"tensor([6.406493,6.643268,2.398602,-6.168332,-4.322734,-0.955833,-0.390212,-5.664766,6.973638,2.325573,2.122562,-5.339827,7.792088,2.799376,-0.318683,-3.954912,-1.863372,0.487461,-0.469765,-0.653454,2.430207,-3.261006,-1.369693,-1.233711,-1.295102,6.677665,6.226868,-9.659665,0.949838,0.128482,2.367305,6.117434,6.945086,4.250987,4.109614,1.989640,-11.109159,1.955056,7.055432,-7.248267,-3.496873,0.156096,0.385200,0.730079,-0.911315,6.333211,9.392078,4.768244])"
wafer_264,"tensor([9.201108,8.826682,2.376292,-5.112593,-5.657765,0.973928,6.141488,0.560781,-0.108854,3.062350,2.271418,-2.451829,8.199192,-0.617789,-2.134524,-2.695929,-3.754638,1.629446,0.084285,0.884294,2.997928,-7.641507,0.309319,-1.516350,-2.685579,8.843058,11.207380,-15.122369,0.895222,6.059502,5.907644,14.097855,11.800174,4.943329,5.266845,5.225016,-15.245162,2.635993,9.863891,-6.470098,-4.567099,-0.610827,-2.804433,4.470567,-5.652412,4.795857,8.572773,6.319910])"
wafer_265,"tensor([-10.153207,-6.914688,1.990590,1.918119,-1.071404,-4.781773,-13.235596,2.503438,-5.868271,-8.527732,-3.876615,-1.154418,-10.195211,1.080345,5.648932,-8.952323,4.015276,-5.012561,-7.794959,0.055710,0.903469,-0.187626,6.164687,-2.942469,6.745387,6.836619,1.434437,-2.042213,-4.058745,7.238510,0.329122,-9.900622,-7.400936,-3.944942,-4.813265,4.477672,3.448025,-6.146134,-8.189340,-6.461437,1.420738,-1.947605,-0.438942,-9.440611,-0.483865,4.412326,5.377642,6.125786])"
wafer_266,"tensor([8.351501,9.298279,1.592016,-4.605658,-3.533538,0.354210,4.266455,-2.559887,4.588702,4.846528,1.364209,-2.595296,6.058319,-0.070924,-1.407721,-1.595533,-3.763165,1.636145,-0.605663,1.320646,2.452037,-2.412904,-1.894611,-1.916316,-1.599154,4.759522,7.069916,-10.295616,0.842375,2.710302,4.285150,9.225549,9.198571,3.045266,2.866824,2.148865,-13.350748,2.800960,5.756110,-5.851945,-2.889313,-0.391442,-0.733680,1.580100,-0.912868,3.589763,8.524740,3.174648])"
wafer_267,"tensor([0.883553,-0.148135,2.396314,-0.289030,0.915018,-1.181642,-8.176521,-8.526177,7.629904,0.033101,-1.903908,-7.308955,3.911806,-1.254663,6.334558,3.808053,3.527385,2.296498,3.148648,-2.830580,1.325789,9.705759,1.292045,-0.505274,0.644885,1.111313,-4.278350,0.680466,1.479471,-5.979496,-0.693296,-8.308715,-4.228715,-1.737609,4.736830,-8.978995,5.999543,-1.281602,-0.294778,-0.411561,3.735220,-2.534869,7.521049,-7.263175,9.059569,0.259863,0.239652,-3.031720])"
wafer_268,"tensor([-9.520125,-9.277188,1.704566,1.515246,-0.243585,-5.115176,-14.059074,-2.079160,-4.887237,-7.331166,-4.166816,-0.840446,-9.330980,2.785846,4.532524,-8.049671,4.108846,-6.638856,-7.066979,0.529797,-1.203584,2.707197,4.987958,-3.351280,5.850987,8.435218,-0.981231,0.431836,-3.378232,5.713944,0.219207,-11.462924,-6.508517,-1.703622,-4.297084,2.909415,4.691781,-7.137175,-8.102908,-6.629331,0.380404,0.607382,-0.005685,-9.617096,0.913999,2.306118,4.664684,3.854926])"
wafer_269,"tensor([-5.525373,-0.363774,-0.890401,8.460764,3.547315,3.072178,5.327376,10.659922,-8.585188,-5.150425,-6.112335,7.184979,-14.994926,-7.010602,1.363912,3.711407,-0.600051,1.078618,-2.209775,6.326720,-0.387261,4.774740,-0.488654,-2.007492,7.648156,-5.351708,-2.519527,9.748285,-6.924492,6.926875,1.490518,-3.634929,-7.122209,-9.704608,-6.164511,5.334652,5.143469,-5.519100,-14.131322,4.575518,6.573086,0.528169,-1.727522,-6.251634,1.361183,-4.589876,-10.181556,4.279982])"
wafer_270,"tensor([-3.345823,-2.849422,-0.911726,1.386934,-0.998676,0.643683,-4.972342,-6.453689,4.997964,-2.402928,-2.686904,-6.418881,3.736296,-0.175860,2.264619,5.854228,1.808899,2.940494,2.036148,-3.590285,-1.393884,5.455074,0.637441,1.098378,2.051453,2.491465,-4.980904,-2.120359,0.511792,-4.350350,0.503243,-5.490442,-4.322294,1.024216,4.547165,-8.014129,5.996953,2.397877,5.423466,2.404138,1.123966,-2.044679,6.603179,-7.108276,7.168404,0.186538,0.123274,-5.369577])"
wafer_271,"tensor([8.815329,10.592591,3.582490,-8.777973,-5.197658,-0.468561,0.254464,-6.127899,6.025549,3.674591,3.861356,-6.052679,10.462991,1.821569,1.579936,-3.647685,-0.985273,2.397369,2.372801,-0.913304,3.959767,-3.348394,-0.971480,-0.668052,-5.128707,6.571059,8.398998,-9.653408,2.139582,-1.104489,1.783532,8.137097,8.218559,3.465607,5.440342,1.161061,-10.665447,-0.081354,5.742918,-7.567184,-1.965840,-1.061234,-0.301406,0.953564,-1.242682,6.726280,8.077202,5.960016])"
wafer_272,"tensor([-13.413560,-6.693746,4.329990,2.815794,-1.011933,-5.166471,-12.498970,4.463627,-6.015478,-10.949063,-3.415185,0.046622,-11.227598,0.568877,3.330154,-10.640645,1.317793,-7.673349,-9.696576,2.076598,1.493499,-1.519743,4.013027,-0.424145,7.519716,5.114712,-0.747418,-0.478799,-5.217640,7.466534,1.469697,-10.576033,-7.564958,-5.103420,-7.713182,6.518962,4.442244,-6.438820,-8.678753,-8.588177,-1.373825,0.161752,-0.929134,-8.942575,-1.878125,3.887775,4.768829,6.634224])"
wafer_273,"tensor([6.925769,2.482917,-6.278290,2.231206,6.496696,0.316719,1.522510,-13.437365,21.588955,8.211011,-4.237216,-1.818964,4.472646,4.380531,-5.721286,2.332541,-1.542316,-3.683631,-2.098354,-0.285993,0.312976,9.598335,-8.581259,-3.918009,5.850642,-5.386225,-12.374858,0.880820,1.995802,-8.076187,-0.210837,-4.836655,1.735119,7.976845,5.315914,-4.306154,-8.624751,6.292051,6.184033,2.563273,-1.580787,1.963666,10.348380,2.410733,10.797359,-2.325083,1.507467,-6.884283])"
wafer_274,"tensor([-7.011742,-1.486448,3.144722,6.258164,1.204630,2.399252,3.958836,10.038282,-13.006212,-7.594106,-3.738973,6.850570,-13.761681,-5.629516,1.642372,1.457287,-1.254812,-0.706694,-1.924849,6.824246,-1.130050,2.036051,0.292793,-0.447939,4.814146,-2.308413,0.013374,9.397074,-6.802191,6.207083,2.257111,-1.920230,-5.345060,-8.878176,-8.993144,7.034866,6.614076,-7.070844,-14.126616,0.572371,3.854274,2.670846,-4.673550,-5.026928,-2.691762,-3.837097,-7.791010,5.592375])"
wafer_275,"tensor([-0.484713,-4.032370,-0.537336,1.114035,0.713155,-0.362385,-2.642555,-7.193260,6.137070,-0.611417,-2.100275,-4.552184,6.001343,1.403923,1.443881,5.814106,2.798348,0.568262,2.658918,-2.482055,-0.600319,4.649885,0.343424,1.328510,0.772131,1.155335,-7.032801,0.713887,1.488478,-5.846846,-0.551648,-5.864877,-2.332279,3.120979,7.199838,-6.335980,6.727201,1.434428,5.590615,4.023560,-0.814158,0.306894,7.650376,-3.513733,5.216065,-1.471781,-4.976305,-4.789629])"
wafer_276,"tensor([4.396391,-1.773276,-5.845279,6.553089,6.800141,-1.053165,-0.095186,-10.928241,19.147310,6.636791,-5.755952,-1.428461,4.818571,2.006634,-5.688689,5.162060,-1.623904,-4.067575,-2.459379,-1.654116,-0.168243,10.431588,-5.765888,-1.743338,6.727731,-3.474447,-14.377962,-4.848386,3.387469,-5.712725,2.157054,-8.102787,2.012130,7.344487,6.733681,-8.563681,-5.825961,9.609689,10.578080,3.969642,-3.199785,1.121945,12.577002,2.238634,11.585572,-6.666297,1.384058,-13.332131])"
wafer_277,"tensor([5.299588,-4.308940,-6.421682,5.993444,6.262799,-0.382327,1.903438,-11.508831,14.690850,5.382637,-6.237783,0.967906,2.473908,3.588222,-6.892582,4.907544,-0.888074,-6.153512,-3.696482,0.108930,-3.624446,9.925581,-6.422453,-4.193474,5.924759,-1.441402,-13.471596,-2.132269,1.500699,-4.657824,1.939690,-6.097856,2.466390,9.446597,4.375249,-4.464258,-6.054408,7.021550,6.971855,3.072129,-3.790903,3.219914,10.018935,2.566021,8.704320,-6.839018,-0.398377,-11.126147])"
wafer_278,"tensor([-0.812547,-1.691193,-1.943783,0.791837,0.880679,-1.409966,-8.393428,-6.610680,8.684133,1.140157,-1.699805,-7.373742,5.415127,0.019418,3.320312,3.017148,4.598675,3.832623,2.636586,-5.947797,1.464163,7.634333,3.065607,0.057557,1.220237,0.849432,-5.019306,-2.506348,2.290018,-5.528932,-2.134663,-7.396124,-5.244198,0.442282,7.379113,-10.107812,5.092466,2.327665,4.630192,3.618445,3.505234,-4.721742,7.653009,-5.643054,9.383306,0.197913,0.520737,-6.168234])"
wafer_279,"tensor([-9.169194,-5.692964,2.589824,1.392666,-1.732669,-3.835377,-11.355194,2.694459,-8.151628,-8.799915,-3.797495,-0.404497,-11.202416,1.548464,4.761166,-9.625960,2.880416,-5.301025,-7.800264,2.286641,0.792514,-1.663847,4.730343,-3.807751,6.188655,8.108680,3.199520,-0.125563,-5.139829,9.031593,0.652167,-7.273730,-6.406347,-3.606358,-5.251092,7.955210,1.738737,-8.827602,-10.810008,-7.472769,1.795963,-0.693834,-2.415058,-9.437748,-2.308893,5.200018,3.813846,9.135473])"
wafer_280,"tensor([-6.071200,-1.298053,-1.048115,5.416181,1.714815,3.775029,3.041225,6.669635,-9.211717,-5.961017,-4.151485,5.701689,-14.828526,-5.296478,2.193865,3.925511,-1.117319,3.034149,-0.583001,7.051778,-4.428382,4.830245,-1.387707,-3.166282,5.331338,-3.171981,-0.394905,11.919746,-6.847879,4.237695,1.057596,-2.007454,-8.249470,-8.112732,-9.106340,3.830494,6.042132,-7.627926,-14.962268,2.433178,6.818771,0.770922,-4.812056,-7.941282,0.895490,-3.092027,-6.158463,4.624232])"
wafer_281,"tensor([-11.740308,-8.128867,1.524898,0.749338,-2.415329,-3.049044,-11.485705,1.072779,-6.417079,-9.976671,-2.754727,-0.386334,-9.790556,3.689030,2.398230,-7.574783,1.819705,-5.265985,-7.607819,0.950390,-3.009872,-1.454635,3.428250,-1.005238,5.131404,7.101744,0.754596,1.609394,-4.886446,5.088060,0.341757,-8.611666,-6.808874,-2.105687,-7.446841,4.588942,4.337276,-5.160407,-7.398525,-7.530910,-0.889543,0.802717,-2.428619,-8.626565,-1.129255,4.063013,5.147138,4.732543])"
wafer_282,"tensor([-7.153271,0.793568,0.073051,8.763263,2.045711,4.864842,6.122488,13.129701,-10.807355,-6.471230,-5.090998,7.072126,-15.693068,-9.023915,0.528051,5.079201,-2.880519,3.254874,-1.390052,6.728480,-1.583331,3.157455,-0.409512,-1.507611,7.407265,-6.701680,-0.484985,8.350306,-7.348825,7.244139,3.353781,-0.328093,-7.159066,-11.218372,-9.649220,4.704561,4.628892,-4.551961,-12.753817,3.602429,5.539087,-0.539256,-4.162229,-6.636500,1.158141,-3.797658,-7.432802,3.913696])"
wafer_283,"tensor([-1.557559,-3.369617,-3.448826,-0.787780,1.019526,0.241737,-5.505936,-9.641719,8.316729,-0.461983,-1.058669,-5.937579,5.293329,2.889938,2.411433,4.999334,4.389619,2.941637,4.750662,-4.820752,-1.095015,5.142948,-0.119340,-0.252402,-0.577528,-0.110448,-5.590288,5.236058,1.038314,-9.658861,-5.061323,-6.404634,-6.680331,2.171321,6.116790,-8.387465,8.777253,0.231718,2.202808,5.675637,3.356179,-1.612231,6.166526,-5.165300,7.198041,1.354320,-4.020359,-3.579586])"
wafer_284,"tensor([-6.482405,0.895527,0.921697,6.797886,2.989563,2.945058,3.202797,11.007336,-10.068602,-5.711997,-4.371732,8.001371,-18.550270,-7.541071,1.613282,0.816747,-2.510342,1.854766,-3.817119,7.821783,-1.443705,4.299971,-1.207020,-1.782514,7.247203,-4.764862,-0.198799,10.487347,-7.241411,6.925253,2.265842,-2.457721,-6.715403,-10.349051,-13.090015,5.531178,3.210094,-6.645449,-16.751948,0.210804,5.968755,0.958298,-6.233032,-6.220053,0.715238,-3.415978,-4.166452,4.271673])"
